id,time,earnings,age,agesq,school,ethblack,urban,regne,regnc,regw,regs,asvabc
12014,16,17.08999825,32,1024,16,0,1,0,0,1,0,55
12019,16,12.30000019,33,1089,12,0,1,0,1,0,0,50.75
12022,16,15.38000107,39,1521,12,0,1,0,1,0,0,56
12027,16,8.169998169,34,1156,12,0,1,0,1,0,0,58.75
12029,16,8.670000076,37,1369,12,0,1,0,0,0,1,55.25
12031,16,12.30999851,33,1089,12,0,1,0,0,0,1,58
12032,16,5.750000477,32,1024,12,0,1,0,0,0,1,37.75
12034,16,5.750000477,34,1156,16,0,1,0,0,0,1,58.5
12035,16,11.47999763,36,1296,13,0,1,0,0,0,1,54.75
12037,16,6.400000095,33,1089,12,0,0,0,0,0,1,35.25
12038,16,8.130001068,32,1024,16,0,1,0,0,0,1,50.75
12039,16,11.00000095,35,1225,12,0,0,0,0,0,1,55.25
12041,16,12.47000217,33,1089,12,0,0,0,0,0,1,37.25
12043,16,10.00000095,33,1089,8,0,0,0,0,0,1,31
12044,16,10.46000099,34,1156,18,0,1,0,0,0,1,46.75
12045,16,14.54999924,39,1521,20,0,1,0,0,0,1,61.75
12047,16,9.250001907,34,1156,16,0,1,0,0,1,0,52.75
12048,16,9.000000954,33,1089,14,0,1,0,0,1,0,48
12049,16,29.61000061,32,1024,20,0,1,0,0,1,0,62
12053,16,19.22999954,34,1156,19,1,1,0,0,0,1,51
12054,16,15.85999966,39,1521,16,0,1,0,0,0,1,59.5
12055,16,9.089999199,37,1369,12,0,1,0,0,0,1,53
12058,16,17.94000435,33,1089,12,0,1,0,0,0,1,51.75
12059,16,27.76999283,36,1296,17,0,1,0,0,1,0,63.25
12061,16,22.00000191,38,1444,13,0,0,0,0,1,0,59
12063,16,43.87001038,33,1089,19,0,1,0,0,1,0,62.75
12067,16,17.30000305,36,1296,17,0,1,0,1,0,0,60
12070,16,11.77999878,35,1225,15,0,1,0,0,1,0,48.5
12072,16,15.00000095,39,1521,12,0,0,0,0,0,1,57.5
12074,16,11.53000259,32,1024,12,0,1,1,0,0,0,49
12080,16,25.00000191,37,1369,12,0,0,1,0,0,0,51.75
12088,16,14.41000271,35,1225,16,0,1,0,1,0,0,62.75
12089,16,17.78000069,31,961,20,0,1,0,1,0,0,51
12090,16,10.00000095,32,1024,12,0,1,0,1,0,0,49.75
12091,16,6.250000477,35,1225,9,0,0,0,0,0,1,32.25
12092,16,10.00000095,36,1296,16,0,1,0,0,0,1,53
12097,16,18.25999832,33,1089,12,0,1,0,0,1,0,44
12100,16,16.70000076,34,1156,12,0,1,0,0,1,0,52.75
12106,16,8.000000954,31,961,18,0,1,0,0,1,0,53
12114,16,16.00000191,34,1156,12,0,1,0,1,0,0,54.5
12116,16,23.0700016,32,1024,16,0,1,0,0,0,1,54.25
12119,16,16.81999779,38,1444,18,0,1,0,0,0,1,56.25
12120,16,7.500000477,37,1369,12,0,1,0,0,0,1,43.75
12122,16,16.20000267,38,1444,8,0,1,0,0,0,1,43.25
12123,16,6.000000477,36,1296,12,0,1,0,0,0,1,38
12124,16,3.029999733,38,1444,12,1,1,0,0,0,1,34.5
12125,16,15.61999607,34,1156,12,1,1,0,0,0,1,38.25
12126,16,5.249999523,32,1024,12,1,1,0,0,0,1,36.25
12129,16,9.900001526,36,1296,16,1,1,0,0,0,1,56.25
12130,16,5.720001221,34,1156,12,1,1,0,0,0,1,44
12132,16,25.00000191,37,1369,12,1,1,0,0,0,1,32.25
12134,16,6.909999847,36,1296,10,0,1,0,0,0,1,38
12135,16,8.000000954,34,1156,10,0,1,0,0,0,1,35.75
12139,16,8.749999046,32,1024,12,0,1,0,0,0,1,40.75
4,18,7.517721176,35,1225,14,0,1,0,0,1,0,51.75
11,18,17.90392303,38,1444,16,0,1,1,0,0,0,57.5
18,18,41.96834564,40,1600,13,0,1,0,0,1,0,63
20,18,23.59274673,38,1444,16,0,1,1,0,0,0,52.25
21,18,31.83242989,36,1296,16,0,0,1,0,0,0,61.25
22,18,14.39052105,35,1225,16,0,1,1,0,0,0,59.75
34,18,12.51349735,39,1521,13,0,0,1,0,0,0,38.75
38,18,20.39699554,35,1225,12,0,0,1,0,0,0,39.5
39,18,30.08053398,39,1521,12,0,1,0,0,0,1,46.75
42,18,18.51034546,34,1156,12,0,1,1,0,0,0,40
47,18,17.88467216,39,1521,12,0,0,1,0,0,0,59.25
49,18,16.19053268,39,1521,14,0,1,1,0,0,0,58.25
50,18,10.63647175,39,1521,12,0,1,1,0,0,0,58.75
58,18,19.12639618,41,1681,17,0,0,1,0,0,0,61.25
60,18,27.43343353,36,1296,12,0,0,1,0,0,0,57.5
61,18,15.44935226,35,1225,14,0,0,1,0,0,0,62.75
62,18,14.70817184,33,1089,12,0,1,1,0,0,0,44.75
63,18,38.5030632,38,1444,16,0,1,1,0,0,0,61.25
69,18,23.35210991,33,1089,18,0,0,1,0,0,0,58.5
76,18,12.03220844,34,1156,14,0,0,1,0,0,0,45.75
77,18,25.45052528,33,1089,16,0,1,1,0,0,0,58.75
79,18,51.82512665,37,1369,18,0,1,1,0,0,0,62.25
80,18,8.018263817,34,1156,17,0,1,0,0,1,0,55.75
82,18,15.88251495,39,1521,12,1,1,1,0,0,0,32.5
86,18,6.699532032,37,1369,9,1,0,1,0,0,0,29.75
88,18,10.91561604,40,1600,16,1,1,1,0,0,0,61.5
89,18,18.01943588,39,1521,16,1,0,1,0,0,0,59.5
90,18,33.31479263,39,1521,16,0,0,1,0,0,0,60.25
91,18,20.82052422,34,1156,16,0,1,1,0,0,0,35.5
92,18,13.18729973,35,1225,12,0,1,1,0,0,0,45.25
93,18,12.89852333,33,1089,12,0,1,0,1,0,0,39.75
96,18,16.19053268,36,1296,12,0,1,1,0,0,0,46.5
101,18,20.4836235,39,1521,19,0,1,1,0,0,0,61.75
103,18,22.66867638,39,1521,18,0,0,0,0,0,1,58.5
104,18,24.06441689,39,1521,12,0,0,1,0,0,0,49
106,18,26.73074532,37,1369,16,0,0,1,0,0,0,61.5
107,18,19.48254967,36,1296,16,0,0,1,0,0,0,52
110,18,31.46664047,40,1600,13,0,1,1,0,0,0,56
111,18,15.40122604,38,1444,12,0,0,1,0,0,0,48.25
118,18,14.96806431,36,1296,9,0,0,1,0,0,0,45.5
119,18,10.56908894,40,1600,16,0,0,1,0,0,0,45.5
120,18,31.7265358,36,1296,16,0,0,1,0,0,0,62
121,18,13.47606945,33,1089,17,0,0,1,0,0,0,56.75
122,18,19.2515316,36,1296,12,0,0,1,0,0,0,53.25
128,18,21.50395584,39,1521,12,0,1,1,0,0,0,59
133,18,20.0119648,35,1225,12,0,0,1,0,0,0,49
134,18,20.18522835,36,1296,12,0,0,1,0,0,0,50
135,18,19.2515316,33,1089,16,0,0,1,0,0,0,46.75
137,18,38.51272202,36,1296,16,0,0,1,0,0,0,60
140,18,25.32538605,39,1521,17,0,0,1,0,0,0,55.25
143,18,14.04399395,36,1296,12,0,0,1,0,0,0,53.75
145,18,8.181900978,35,1225,12,0,0,1,0,0,0,50.75
146,18,10.57871342,34,1156,12,0,1,0,0,0,1,60
148,18,14.91993523,35,1225,12,0,0,1,0,0,0,56.75
149,18,24.71896172,34,1156,12,0,1,1,0,0,0,45.25
150,18,8.663189888,38,1444,12,0,1,1,0,0,0,49
152,18,20.9745388,36,1296,12,0,0,1,0,0,0,62.5
157,18,15.54561043,36,1296,15,0,1,1,0,0,0,46
159,18,32.7853775,37,1369,16,0,0,1,0,0,0,62
160,18,18.77024651,38,1444,14,0,0,1,0,0,0,60
161,18,18.28895378,36,1296,12,0,0,1,0,0,0,49
162,18,26.73074532,36,1296,17,0,1,0,1,0,0,62.5
166,18,17.88467216,36,1296,13,0,0,1,0,0,0,52.5
171,18,21.46545601,36,1296,16,0,1,0,0,1,0,57.75
178,18,22.13925934,39,1521,16,0,0,1,0,0,0,60.5
179,18,9.712398529,39,1521,12,0,1,1,0,0,0,48.25
183,18,8.663189888,39,1521,12,0,1,1,0,0,0,52
185,18,14.43864822,33,1089,12,0,1,1,0,0,0,50
186,18,27.76071358,38,1444,15,0,1,1,0,0,0,59
188,18,6.237496376,39,1521,10,0,1,0,0,0,1,41
189,18,24.98849106,40,1600,16,0,1,0,0,0,1,55.75
193,18,33.31479263,40,1600,16,0,1,1,0,0,0,51.5
194,18,38.69558716,33,1089,16,0,1,1,0,0,0,49.25
195,18,74.04141235,38,1444,18,0,1,0,0,1,0,61.5
196,18,37.02072525,33,1089,18,0,0,1,0,0,0,61.5
197,18,2.849226952,35,1225,12,0,1,0,0,0,1,38
198,18,28.60776901,34,1156,18,0,0,1,0,0,0,52.25
199,18,16.96060181,39,1521,12,0,1,1,0,0,0,39.25
201,18,49.97700119,40,1600,16,0,0,1,0,0,0,61.75
202,18,4.8128829,37,1369,14,0,1,0,0,1,0,56.75
209,18,13.88035679,37,1369,11,0,1,1,0,0,0,55.25
218,18,83.29178619,40,1600,16,0,1,1,0,0,0,61
219,18,198.3294373,38,1444,20,0,1,1,0,0,0,54.5
220,18,43.89348984,36,1296,20,0,1,1,0,0,0,59.75
221,18,4.629992008,33,1089,10,1,1,1,0,0,0,32.75
224,18,6.738034725,37,1369,12,1,1,1,0,0,0,41
230,18,12.34022903,33,1089,15,0,0,1,0,0,0,43.5
232,18,11.63755131,36,1296,14,0,0,1,0,0,0,50.5
233,18,14.10174465,33,1089,12,0,0,1,0,0,0,40
235,18,23.66975403,34,1156,15,0,0,1,0,0,0,51.75
236,18,15.49747944,36,1296,13,0,1,1,0,0,0,53.5
242,18,16.19053268,39,1521,12,0,1,0,0,1,0,44
253,18,6.834294319,33,1089,11,0,1,1,0,0,0,41
254,18,10.97337246,36,1296,12,0,0,1,0,0,0,62.5
257,18,8.663189888,33,1089,12,0,0,0,0,0,1,48.5
259,18,9.6257658,39,1521,12,0,0,1,0,0,0,57.5
260,18,20.35849762,37,1369,14,0,0,1,0,0,0,58.75
261,18,16.65257645,35,1225,14,0,0,1,0,0,0,55.25
262,18,13.47606945,37,1369,12,0,1,0,0,0,1,49.75
264,18,10.63647175,36,1296,16,0,0,1,0,0,0,59.5
269,18,66.63921356,38,1444,16,0,1,1,0,0,0,59.5
270,18,14.79480267,36,1296,12,0,1,1,0,0,0,57.5
271,18,6.574398041,34,1156,20,0,1,1,0,0,0,47.5
273,18,25.91256332,38,1444,15,0,1,0,0,0,1,55
274,18,16.23866463,37,1369,13,0,0,1,0,0,0,61.5
275,18,14.39052105,35,1225,14,0,0,1,0,0,0,54.75
276,18,7.700613022,36,1296,12,0,1,1,0,0,0,51.5
277,18,7.700613022,38,1444,12,0,1,1,0,0,0,44.5
279,18,17.10498238,35,1225,12,0,0,0,0,0,1,50
281,18,29.60885429,36,1296,18,0,0,1,0,0,0,58.5
287,18,10.63647175,39,1521,12,0,1,1,0,0,0,45.25
288,18,5.534814835,36,1296,12,0,1,1,0,0,0,40
289,18,5.775459766,35,1225,12,0,1,1,0,0,0,41.75
293,18,6.709157944,38,1444,13,0,0,0,0,0,1,62.25
296,18,22.20664215,34,1156,12,0,1,1,0,0,0,40.25
306,18,13.23542881,38,1444,13,1,1,1,0,0,0,44.5
307,18,6.738034725,40,1600,12,0,1,0,0,0,1,51.75
308,18,14.43864822,36,1296,12,0,1,0,0,0,1,36
309,18,23.13071823,39,1521,13,0,1,1,0,0,0,48
316,18,8.663189888,34,1156,12,0,1,1,0,0,0,39.75
317,18,11.17551136,38,1444,16,0,0,1,0,0,0,58
320,18,21.71573067,38,1444,12,0,1,1,0,0,0,56.5
324,18,14.43864822,36,1296,9,0,1,1,0,0,0,34.75
333,18,20.58951187,41,1681,12,1,1,1,0,0,0,49.25
338,18,12.95628166,38,1444,12,1,1,1,0,0,0,38.5
340,18,7.026810169,35,1225,12,1,1,1,0,0,0,41.5
341,18,32.39072037,38,1444,14,0,1,1,0,0,0,50.5
342,18,27.29867363,35,1225,16,0,0,1,0,0,0,62.25
350,18,19.2515316,35,1225,17,0,1,1,0,0,0,48.25
352,18,17.76915932,36,1296,12,0,1,1,0,0,0,52.75
353,18,12.99478436,38,1444,12,0,1,1,0,0,0,51
355,18,37.02072525,33,1089,13,0,1,1,0,0,0,48
356,18,18.51996803,35,1225,11,0,1,1,0,0,0,50.75
357,18,24.98849106,40,1600,16,0,1,1,0,0,0,52.25
358,18,26.37459946,36,1296,16,0,1,1,0,0,0,47
362,18,7.459967613,40,1600,12,0,0,1,0,0,0,43.75
364,18,24.06441689,38,1444,16,0,1,1,0,0,0,60.75
366,18,30.08053398,34,1156,16,0,1,1,0,0,0,53.75
367,18,14.80442715,38,1444,16,0,1,0,0,0,1,58.25
368,18,8.797948837,39,1521,17,1,1,1,0,0,0,55.75
373,18,10.22256374,39,1521,12,0,1,1,0,0,0,41.5
374,18,13.88035679,36,1296,12,0,1,1,0,0,0,39.25
375,18,11.55091953,37,1369,12,0,1,1,0,0,0,38.25
378,18,10.58834362,36,1296,10,1,1,1,0,0,0,43.75
381,18,26.73074532,40,1600,12,1,1,1,0,0,0,54.5
383,18,16.79696083,37,1369,12,1,1,1,0,0,0,45.5
385,18,16.2579174,37,1369,12,1,1,1,0,0,0,45.75
386,18,16.3926754,36,1296,12,1,1,1,0,0,0,49.75
387,18,5.775459766,34,1156,12,1,1,1,0,0,0,30.5
388,18,18.48147011,35,1225,15,1,1,1,0,0,0,55.75
390,18,5.053526402,36,1296,10,1,1,1,0,0,0,35
393,18,17.61514854,35,1225,13,0,0,1,0,0,0,56
396,18,9.6257658,34,1156,12,1,1,1,0,0,0,36.25
398,18,6.738034725,39,1521,10,1,1,1,0,0,0,43.25
403,18,6.256748676,41,1681,7,0,0,1,0,0,0,33.5
406,18,6.97867918,34,1156,14,0,0,1,0,0,0,46.75
408,18,23.23660088,37,1369,12,0,0,1,0,0,0,62.75
409,18,32.20781326,40,1600,16,0,1,0,0,0,1,61
410,18,9.144476891,37,1369,12,0,0,0,0,0,1,53.75
412,18,10.58834362,33,1089,13,0,0,1,0,0,0,54.75
417,18,13.88035679,37,1369,12,0,1,1,0,0,0,52
418,18,7.17119503,33,1089,13,0,0,1,0,0,0,52.25
419,18,10.29956818,34,1156,12,0,1,0,0,0,1,52.75
422,18,22.74568367,39,1521,19,0,0,1,0,0,0,63
424,18,24.06441689,40,1600,12,0,0,1,0,0,0,61
431,18,12.31135368,38,1444,14,0,0,1,0,0,0,57
432,18,16.84508705,39,1521,12,0,1,1,0,0,0,32.5
433,18,9.6257658,37,1369,12,0,0,1,0,0,0,32.5
434,18,16.42155838,34,1156,12,0,1,1,0,0,0,51.75
437,18,8.230029106,40,1600,12,0,0,1,0,0,0,54.5
438,18,9.885661125,35,1225,13,0,1,0,0,0,1,58.75
439,18,20.45475197,36,1296,16,0,0,1,0,0,0,57.75
443,18,9.6257658,36,1296,14,0,0,1,0,0,0,62.75
445,18,16.65257645,33,1089,16,0,0,1,0,0,0,55.5
448,18,7.459967613,34,1156,12,0,1,1,0,0,0,31.5
450,18,13.88035679,36,1296,12,0,1,1,0,0,0,43.5
451,18,11.50278664,33,1089,12,0,0,1,0,0,0,41.25
456,18,11.18514061,39,1521,18,0,0,1,0,0,0,52.25
457,18,16.65257645,38,1444,16,0,1,1,0,0,0,57.75
458,18,19.01088524,36,1296,18,0,0,1,0,0,0,60.75
460,18,14.00548744,36,1296,13,0,1,1,0,0,0,43.75
462,18,16.8835907,38,1444,18,0,0,1,0,0,0,62.75
464,18,19.20339775,38,1444,14,0,1,1,0,0,0,58.75
465,18,12.03220844,34,1156,12,0,0,1,0,0,0,59.5
468,18,22.05262184,39,1521,16,0,1,1,0,0,0,63
470,18,9.086723328,36,1296,12,0,1,0,1,0,0,36
477,18,9.365868568,34,1156,12,0,0,0,0,0,1,43.25
479,18,21.86010933,34,1156,12,0,1,0,1,0,0,54.75
480,18,13.03328323,40,1600,18,0,1,0,1,0,0,54
481,18,34.64315796,40,1600,19,0,1,0,0,0,1,62.25
482,18,26.73074532,38,1444,19,0,0,0,1,0,0,59.5
483,18,19.2515316,41,1681,12,0,1,0,1,0,0,56.25
486,18,35.16294861,34,1156,12,0,1,0,1,0,0,48
487,18,14.61191273,37,1369,14,0,1,0,1,0,0,53.75
489,18,19.7328186,37,1369,14,0,1,0,1,0,0,57
491,18,15.42047882,38,1444,12,0,1,0,0,0,1,38
493,18,15.40122604,33,1089,13,0,1,0,1,0,0,52.75
499,18,9.587260246,36,1296,12,0,1,0,1,0,0,45.5
501,18,18.51034546,34,1156,19,0,1,0,0,0,1,57.25
505,18,9.81828022,38,1444,12,0,1,0,1,0,0,44
506,18,6.497392178,37,1369,16,0,1,0,1,0,0,48.75
507,18,8.807574272,36,1296,14,0,1,0,0,1,0,54.5
508,18,9.6257658,34,1156,12,0,0,0,0,1,0,43
513,18,19.43442345,36,1296,14,1,1,0,1,0,0,50
516,18,7.700613022,36,1296,12,1,1,0,1,0,0,36
517,18,9.048220634,35,1225,12,1,1,0,1,0,0,33.5
518,18,13.47606945,34,1156,12,1,1,0,1,0,0,35.75
520,18,17.49963951,39,1521,16,1,1,0,1,0,0,41.75
534,18,11.12738419,34,1156,11,0,0,0,1,0,0,31
536,18,6.564771652,37,1369,10,0,1,0,1,0,0,31
537,18,7.700613022,34,1156,12,0,1,0,1,0,0,32.25
543,18,11.55091953,38,1444,12,0,0,0,1,0,0,41.5
544,18,13.95735836,37,1369,12,0,0,0,1,0,0,43.25
545,18,25.02699471,38,1444,14,0,0,0,1,0,0,53.5
547,18,13.52420139,40,1600,11,0,0,0,1,0,0,51
558,18,8.749819756,35,1225,17,0,0,0,1,0,0,56.5
559,18,22.20664215,37,1369,16,0,0,0,1,0,0,61.75
562,18,19.43442345,36,1296,20,0,1,0,1,0,0,53.75
565,18,13.69746113,37,1369,13,0,1,0,0,1,0,47.5
566,18,16.19053268,36,1296,12,0,1,0,0,1,0,42.75
568,18,11.93594837,36,1296,12,0,1,0,1,0,0,50.5
569,18,10.99262333,37,1369,12,0,1,0,1,0,0,62
573,18,9.712398529,37,1369,17,0,1,0,1,0,0,56
575,18,17.32637978,41,1681,19,0,0,0,0,1,0,62.5
580,18,28.87729645,37,1369,12,0,1,0,1,0,0,53.5
585,18,6.738034725,35,1225,9,0,1,0,1,0,0,41.25
594,18,13.95735836,34,1156,12,1,1,0,1,0,0,50.25
596,18,24.98849106,35,1225,16,1,1,0,1,0,0,54.25
600,18,23.13071823,36,1296,16,0,1,0,1,0,0,53.75
605,18,19.2515316,35,1225,12,0,1,0,1,0,0,51.5
606,18,20.82052422,33,1089,13,0,1,0,1,0,0,51
607,18,14.67929077,39,1521,12,0,1,0,1,0,0,58.75
611,18,24.52644539,38,1444,14,0,1,0,1,0,0,57.75
613,18,18.28895378,35,1225,12,0,1,0,1,0,0,46
616,18,13.32206059,35,1225,12,0,1,0,1,0,0,33.5
618,18,23.61200142,39,1521,16,0,0,0,1,0,0,51
620,18,14.43864822,40,1600,12,1,1,0,1,0,0,31
622,18,10.07817745,33,1089,15,1,1,0,1,0,0,48.25
624,18,17.11461067,34,1156,17,1,0,0,0,0,1,39.5
625,18,10.17443466,39,1521,12,1,1,0,1,0,0,36
629,18,9.6257658,36,1296,8,0,0,0,1,0,0,35
630,18,8.422543526,34,1156,8,0,1,0,1,0,0,35
638,18,21.26331139,36,1296,13,0,0,0,1,0,0,51
639,18,5.178661346,34,1156,12,0,0,0,1,0,0,48.5
640,18,10.88674068,34,1156,12,0,1,0,1,0,0,53.75
641,18,13.47606945,36,1296,11,0,1,0,1,0,0,34.5
644,18,53.67331696,39,1521,20,0,1,0,0,1,0,59
645,18,37.02072525,36,1296,16,0,1,0,1,0,0,60
646,18,36.09664154,35,1225,12,0,1,0,1,0,0,29.25
647,18,18.87612152,37,1369,12,0,0,0,0,0,1,49.75
649,18,26.22058868,41,1681,17,0,1,0,1,0,0,60.5
650,18,15.14132595,36,1296,16,0,1,0,0,0,1,56.5
655,18,12.5808773,38,1444,16,0,1,0,1,0,0,47.5
657,18,20.82052422,34,1156,20,0,1,0,1,0,0,54
659,18,16.17128372,39,1521,12,0,1,0,1,0,0,51.5
663,18,20.82052422,35,1225,16,0,1,0,1,0,0,53
664,18,12.21509743,38,1444,17,0,1,0,0,0,1,51.25
667,18,14.80442715,34,1156,14,0,1,0,1,0,0,52.25
670,18,17.68253136,37,1369,16,0,1,0,0,1,0,59.25
671,18,29.60885429,35,1225,16,1,1,0,1,0,0,56.5
672,18,9.47175312,34,1156,16,1,1,0,1,0,0,50.25
674,18,11.56054592,36,1296,12,1,1,0,1,0,0,32.5
675,18,8.903834343,35,1225,11,1,1,0,1,0,0,32
676,18,13.01403236,34,1156,12,1,1,0,1,0,0,32
677,18,9.6257658,36,1296,12,1,1,0,1,0,0,49.5
680,18,12.31135368,38,1444,12,1,1,0,0,1,0,39.75
681,18,13.11029434,37,1369,12,1,1,0,1,0,0,33.75
685,18,6.112361908,35,1225,12,0,1,0,1,0,0,47.5
686,18,14.39052105,34,1156,18,0,1,0,1,0,0,54.75
687,18,14.43864822,37,1369,12,0,1,0,1,0,0,58.75
689,18,6.786165714,33,1089,13,0,1,0,1,0,0,41.5
690,18,14.80442715,36,1296,12,0,1,0,1,0,0,54.25
697,18,19.7328186,41,1681,12,0,0,0,1,0,0,43
700,18,7.700613022,35,1225,12,0,1,0,1,0,0,42
701,18,7.219324112,37,1369,9,0,1,0,1,0,0,36.5
702,18,5.534814835,37,1369,12,0,1,0,1,0,0,44.5
704,18,18.77024651,39,1521,13,0,0,0,1,0,0,51.5
707,18,20.82052422,36,1296,14,0,0,0,1,0,0,44
711,18,12.51349735,36,1296,12,0,1,0,0,0,1,46.25
712,18,15.42047882,38,1444,13,0,0,0,1,0,0,61.5
715,18,21.28256416,39,1521,10,0,0,0,1,0,0,42.75
716,18,8.903834343,37,1369,12,0,0,0,1,0,0,40.25
718,18,14.80442715,38,1444,12,0,0,0,1,0,0,55.5
719,18,8.903834343,39,1521,12,0,0,0,0,0,1,34.75
722,18,12.27285194,39,1521,11,0,1,0,1,0,0,53.25
725,18,22.20664215,34,1156,20,0,0,0,1,0,0,62
728,18,12.85039902,33,1089,12,0,0,0,1,0,0,36.75
729,18,72.30879974,39,1521,12,0,1,0,0,1,0,58.25
730,18,26.65373993,37,1369,15,0,0,0,1,0,0,56
736,18,8.047140121,35,1225,12,0,0,0,0,0,1,42
742,18,33.31479263,39,1521,17,0,0,0,1,0,0,56.5
747,18,14.80442715,34,1156,12,0,1,0,1,0,0,54.25
748,18,11.83969116,37,1369,13,0,0,0,1,0,0,46
750,18,18.28895378,36,1296,12,0,0,0,1,0,0,41.25
751,18,22.66867638,34,1156,16,0,1,0,0,0,1,40
757,18,13.71671677,36,1296,14,1,1,0,1,0,0,44.75
766,18,11.09850979,37,1369,12,0,1,0,1,0,0,37
767,18,6.256748676,35,1225,9,0,1,0,1,0,0,39.75
774,18,11.55091953,37,1369,14,0,1,0,1,0,0,49.5
775,18,2.887729883,39,1521,16,0,1,0,0,1,0,53.75
777,18,24.68045807,35,1225,16,0,0,0,1,0,0,56
778,18,15.88251495,33,1089,16,0,1,0,1,0,0,57
792,18,5.409680843,37,1369,16,0,0,0,1,0,0,43.75
793,18,15.40122604,39,1521,16,0,1,1,0,0,0,56
796,18,16.45043182,37,1369,16,0,1,0,1,0,0,62.75
800,18,16.19053268,37,1369,14,0,1,0,1,0,0,45.5
802,18,13.47606945,36,1296,12,0,0,0,0,0,1,42.5
803,18,15.68999386,35,1225,12,0,0,0,1,0,0,60
807,18,22.20664215,35,1225,16,0,1,0,1,0,0,55
810,18,21.15742874,37,1369,16,0,0,0,0,0,1,60
813,18,10.1070528,38,1444,20,0,1,0,1,0,0,61.25
819,18,17.71140862,36,1296,14,0,1,0,1,0,0,40.75
820,18,24.29542732,37,1369,16,0,1,0,1,0,0,50.5
825,18,20.35849762,40,1600,17,0,1,0,0,1,0,59.5
826,18,8.836452484,38,1444,16,0,0,1,0,0,0,48.5
827,18,27.76071358,38,1444,20,0,1,0,1,0,0,61.75
829,18,23.13071823,40,1600,19,0,0,0,1,0,0,50.25
830,18,5.775459766,37,1369,12,1,1,0,1,0,0,41.75
831,18,3.272760391,35,1225,12,1,1,0,1,0,0,31.75
839,18,9.019342422,38,1444,15,1,1,0,0,0,1,33.75
844,18,12.03220844,34,1156,12,0,1,0,1,0,0,40.75
847,18,24.85372162,39,1521,16,1,1,1,0,0,0,47.25
849,18,9.847157478,37,1369,12,0,1,0,1,0,0,45.75
851,18,15.94989395,38,1444,12,0,1,0,1,0,0,53.25
852,18,8.663189888,38,1444,12,0,0,0,1,0,0,43.5
857,18,12.51349735,36,1296,13,0,0,0,0,0,1,50
859,18,15.40122604,37,1369,12,0,0,0,1,0,0,42.25
860,18,11.55091953,36,1296,12,0,0,0,1,0,0,56
861,18,8.181900978,35,1225,12,0,1,0,1,0,0,49.5
862,18,9.6257658,39,1521,11,0,0,0,1,0,0,53.75
863,18,19.12639618,38,1444,12,0,1,0,1,0,0,50.5
864,18,24.85372162,35,1225,20,0,1,0,1,0,0,45.75
866,18,11.35840416,34,1156,12,0,1,1,0,0,0,42
868,18,13.09104156,37,1369,18,0,0,0,1,0,0,61.75
870,18,9.6257658,34,1156,12,0,0,0,0,0,1,35
871,18,12.89852333,33,1089,10,0,1,0,1,0,0,53.25
872,18,28.37675095,37,1369,16,0,1,0,1,0,0,56
874,18,18.51034546,34,1156,18,0,0,0,1,0,0,61.25
875,18,14.6985445,40,1600,12,0,1,0,1,0,0,47.25
876,18,11.56054592,39,1521,14,0,0,0,1,0,0,59
879,18,13.97661209,33,1089,17,0,0,0,1,0,0,52.75
881,18,19.2515316,37,1369,16,0,0,0,1,0,0,59
882,18,17.32637978,35,1225,16,0,0,0,1,0,0,51.25
883,18,22.66867638,33,1089,15,0,0,0,1,0,0,53.25
885,18,11.09850979,36,1296,16,0,1,0,1,0,0,58.75
886,18,34.54688644,37,1369,18,0,0,0,0,1,0,58.5
888,18,18.1445694,39,1521,12,0,0,0,1,0,0,43.25
889,18,6.478140831,39,1521,14,0,0,0,1,0,0,52.5
890,18,37.02072525,39,1521,19,0,0,0,1,0,0,60.5
898,18,6.940178394,33,1089,16,0,1,0,1,0,0,55
899,18,10.1070528,40,1600,15,0,1,0,1,0,0,61
902,18,15.19908714,35,1225,17,0,1,0,1,0,0,57.75
910,18,12.34022903,39,1521,16,1,1,0,0,0,1,60.25
912,18,12.51349735,40,1600,16,0,1,0,1,0,0,61.5
913,18,27.76071358,34,1156,19,0,1,0,1,0,0,59.5
916,18,14.26538563,38,1444,16,0,1,0,1,0,0,59.75
919,18,11.55091953,38,1444,12,0,1,0,1,0,0,50
920,18,30.43668175,35,1225,16,0,1,0,1,0,0,59
921,18,17.56701851,33,1089,13,0,0,0,1,0,0,33.5
922,18,23.554245,37,1369,12,0,1,0,1,0,0,52.25
923,18,16.70070267,36,1296,12,0,1,0,1,0,0,39
925,18,31.33189011,40,1600,16,0,1,0,1,0,0,60
932,18,11.35840416,38,1444,12,0,0,0,1,0,0,42.5
936,18,16.36380196,36,1296,14,0,0,0,1,0,0,50.25
937,18,20.56063652,35,1225,14,0,1,0,1,0,0,55.75
941,18,13.47606945,39,1521,13,0,0,0,1,0,0,49
942,18,18.81837082,36,1296,12,0,1,0,1,0,0,52.25
944,18,18.28895378,38,1444,18,0,1,0,1,0,0,63
945,18,9.587260246,39,1521,16,0,1,0,1,0,0,52.25
946,18,14.53490257,35,1225,16,0,0,0,1,0,0,56.25
947,18,23.14996147,40,1600,13,0,1,0,1,0,0,59.75
949,18,19.89645386,35,1225,12,0,0,0,1,0,0,49.25
950,18,11.55091953,34,1156,12,0,0,0,1,0,0,58.5
954,18,8.663189888,37,1369,16,0,1,0,0,1,0,55.5
